Time [s],V [mV],,,,,
30.95,122.1896,,,,,
30.96666667,122.1896,,,,,
30.98333333,112.4145,,,,,
31,107.5269,,,,,
31.01666667,107.5269,,,,,
31.03333333,107.5269,,,,,
31.05,107.5269,,,,,
31.06666667,112.4145,,,,,
31.08333333,131.9648,,,,,
31.1,146.6276,,,,,
31.11666667,136.8524,,,,,
31.13333333,151.5152,,,,,
31.15,200.391,,,,,
31.16666667,312.8055,,,,,
31.18333333,469.2082,,,,,
31.2,625.6109,,,,,
31.21666667,796.6764,,,,,
31.23333333,962.8543,,,,,
31.25,1133.9198,,,,,
31.26666667,1309.8729,,,,,
31.28333333,1476.0508,,,,,
31.3,1642.2287,,,,,
31.31666667,1837.7322,,,,,
31.33333333,2033.2356,,,,,
31.35,2209.1887,,,,,
31.36666667,2375.3666,,,,,
31.38333333,2526.8817,,,,,
31.4,2668.6217,,,,,
31.41666667,2790.8113,,,,,
31.43333333,2873.9003,,,,,
31.45,2927.6637,,,,,
31.46666667,2947.2141,,,,,
31.48333333,2917.8886,,,,,
31.5,2800.5865,,,,,
31.51666667,2570.87,,,,,
31.53333333,2223.8514,,,,,
31.55,1788.8563,,,,,
31.56666667,1319.6481,,,,,
31.58333333,913.9785,,,,,
31.6,625.6109,,,,,
31.61666667,439.8827,,,,,
31.63333333,322.5806,,,,,
31.65,239.4917,,,,,
31.66666667,200.391,,,,,
31.68333333,161.2903,,,,,
31.7,136.8524,,,,,
31.71666667,127.0772,,,,,
31.73333333,122.1896,,,,,
31.75,112.4145,,,,,
31.76666667,112.4145,,,,,
31.78333333,107.5269,,,,,
31.8,107.5269,,,,,
31.81666667,107.5269,,,,,
31.83333333,107.5269,,,,,
31.85,102.6393,,,,,
31.86666667,102.6393,,,,,
31.88333333,107.5269,,,,,
31.9,102.6393,,,,,
31.91666667,102.6393,,,,,
31.93333333,102.6393,,,,,
31.95,112.4145,,,,,
31.96666667,122.1896,,,,,
31.98333333,131.9648,,,,,
32,161.2903,,,,,
32.01666667,219.9413,,,,,
32.03333333,303.0303,,,,,
32.05,381.2317,,,,,
32.06666667,439.8827,,,,,
32.08333333,478.9834,,,,,
32.1,542.522,,,,,
32.11666667,645.1613,,,,,
32.13333333,762.4633,,,,,
32.15,874.8778,,,,,
32.16666667,997.0674,,,,,
32.18333333,1119.2571,,,,,
32.2,1231.6716,,,,,
32.21666667,1324.5357,,,,,
32.23333333,1422.2874,,,,,
32.25,1529.8143,,,,,
32.26666667,1617.7908,,,,,
32.28333333,1617.7908,,,,,
32.3,1490.7136,,,,,
32.31666667,1275.6598,,,,,
32.33333333,1050.8309,,,,,
32.35,826.002,,,,,
32.36666667,606.0606,,,,,
32.38333333,430.1075,,,,,
32.4,312.8055,,,,,
32.41666667,239.4917,,,,,
32.43333333,190.6158,,,,,
32.45,156.4027,,,,,
32.46666667,141.74,,,,,
32.48333333,127.0772,,,,,
32.5,117.3021,,,,,
32.51666667,112.4145,,,,,
32.53333333,112.4145,,,,,
32.55,117.3021,,,,,
32.56666667,131.9648,,,,,
32.58333333,156.4027,,,,,
32.6,156.4027,,,,,
32.61666667,141.74,,,,,
32.63333333,127.0772,,,,,
32.65,122.1896,,,,,
32.66666667,136.8524,,,,,
32.68333333,171.0655,,,,,
32.7,190.6158,,,,,
32.71666667,200.391,,,,,
32.73333333,195.5034,,,,,
32.75,205.2786,,,,,
32.76666667,259.042,,,,,
32.78333333,386.1193,,,,,
32.8,557.1848,,,,,
32.81666667,718.4751,,,,,
32.83333333,816.2268,,,,,
32.85,869.9902,,,,,
32.86666667,943.304,,,,,
32.88333333,1119.2571,,,,,
32.9,1368.5239,,,,,
32.91666667,1608.0156,,,,,
32.93333333,1803.5191,,,,,
32.95,1984.3597,,,,,
32.96666667,2165.2004,,,,,
32.98333333,2321.6031,,,,,
33,2448.6804,,,,,
33.01666667,2570.87,,,,,
33.03333333,2693.0596,,,,,
33.05,2849.4624,,,,,
33.06666667,3000.9775,,,,,
33.08333333,3132.9423,,,,,
33.1,3235.5816,,,,,
33.11666667,3318.6706,,,,,
33.13333333,3323.5582,,,,,
33.15,3176.9306,,,,,
33.16666667,2839.6872,,,,,
33.18333333,2390.0293,,,,,
33.2,1911.0459,,,,,
33.21666667,1471.1632,,,,,
33.23333333,1119.2571,,,,,
33.25,840.6647,,,,,
33.26666667,625.6109,,,,,
33.28333333,464.3206,,,,,
33.3,347.0186,,,,,
33.31666667,268.8172,,,,,
33.33333333,219.9413,,,,,
33.35,219.9413,,,,,
33.36666667,249.2669,,,,,
33.38333333,293.2551,,,,,
33.4,337.2434,,,,,
33.41666667,351.9062,,,,,
33.43333333,356.7937,,,,,
33.45,351.9062,,,,,
33.46666667,371.4565,,,,,
33.48333333,454.5455,,,,,
33.5,518.0841,,,,,
33.51666667,542.522,,,,,
33.53333333,552.2972,,,,,
33.55,596.2854,,,,,
33.56666667,698.9247,,,,,
33.58333333,840.6647,,,,,
33.6,953.0792,,,,,
33.61666667,1041.0557,,,,,
33.63333333,1124.1447,,,,,
33.65,1246.3343,,,,,
33.66666667,1397.8495,,,,,
33.68333333,1559.1398,,,,,
33.7,1661.7791,,,,,
33.71666667,1735.0929,,,,,
33.73333333,1813.2942,,,,,
33.75,1935.4839,,,,,
33.76666667,2086.999,,,,,
33.78333333,2233.6266,,,,,
33.8,2346.0411,,,,,
33.81666667,2434.0176,,,,,
33.83333333,2521.9941,,,,,
33.85,2585.5327,,,,,
33.86666667,2663.7341,,,,,
33.88333333,2766.3734,,,,,
33.9,2888.563,,,,,
33.91666667,3010.7527,,,,,
33.93333333,3118.2796,,,,,
33.95,3206.2561,,,,,
33.96666667,3313.783,,,,,
33.98333333,3445.7478,,,,,
34,3548.3871,,,,,
34.01666667,3533.7243,,,,,
34.03333333,3357.7713,,,,,
34.05,3049.8534,,,,,
34.06666667,2732.1603,,,,,
34.08333333,2458.4555,,,,,
34.1,2165.2004,,,,,
34.11666667,1803.5191,,,,,
34.13333333,1407.6246,,,,,
34.15,1045.9433,,,,,
34.16666667,811.3392,,,,,
34.18333333,679.3744,,,,,
34.2,591.3978,,,,,
34.21666667,532.7468,,,,,
34.23333333,532.7468,,,,,
34.25,547.4096,,,,,
34.26666667,586.5103,,,,,
34.28333333,640.2737,,,,,
34.3,703.8123,,,,,
34.31666667,742.913,,,,,
34.33333333,762.4633,,,,,
34.35,772.2385,,,,,
34.36666667,752.6882,,,,,
34.38333333,728.2502,,,,,
34.4,723.3627,,,,,
34.41666667,757.5758,,,,,
34.43333333,806.4516,,,,,
34.45,894.4282,,,,,
34.46666667,982.4047,,,,,
34.48333333,1060.6061,,,,,
34.5,1153.4702,,,,,
34.51666667,1251.2219,,,,,
34.53333333,1358.7488,,,,,
34.55,1456.5005,,,,,
34.56666667,1529.8143,,,,,
34.58333333,1583.5777,,,,,
34.6,1647.1163,,,,,
34.61666667,1744.868,,,,,
34.63333333,1867.0577,,,,,
34.65,1984.3597,,,,,
34.66666667,2086.999,,,,,
34.68333333,2145.65,,,,,
34.7,2204.3011,,,,,
34.71666667,2277.6149,,,,,
34.73333333,2380.2542,,,,,
34.75,2507.3314,,,,,
34.76666667,2644.1838,,,,,
34.78333333,2766.3734,,,,,
34.8,2869.0127,,,,,
34.81666667,2932.5513,,,,,
34.83333333,2981.4272,,,,,
34.85,2996.0899,,,,,
34.86666667,2937.4389,,,,,
34.88333333,2756.5982,,,,,
34.9,2463.3431,,,,,
34.91666667,2106.5494,,,,,
34.93333333,1754.6432,,,,,
34.95,1417.3998,,,,,
34.96666667,1119.2571,,,,,
34.98333333,850.4399,,,,,
35,640.2737,,,,,
35.01666667,459.433,,,,,
35.03333333,347.0186,,,,,
35.05,259.042,,,,,
35.06666667,205.2786,,,,,
35.08333333,171.0655,,,,,
35.1,151.5152,,,,,
35.11666667,141.74,,,,,
35.13333333,151.5152,,,,,
35.15,151.5152,,,,,
35.16666667,161.2903,,,,,
35.18333333,156.4027,,,,,
35.2,146.6276,,,,,
35.21666667,136.8524,,,,,
35.23333333,131.9648,,,,,
35.25,136.8524,,,,,
35.26666667,171.0655,,,,,
35.28333333,205.2786,,,,,
35.3,249.2669,,,,,
35.31666667,303.0303,,,,,
35.33333333,366.5689,,,,,
35.35,474.0958,,,,,
35.36666667,664.7116,,,,,
35.38333333,879.7654,,,,,
35.4,1080.1564,,,,,
35.41666667,1231.6716,,,,,
35.43333333,1309.8729,,,,,
35.45,1348.9736,,,,,
35.46666667,1436.9501,,,,,
35.48333333,1549.3646,,,,,
35.5,1656.8915,,,,,
35.51666667,1715.5425,,,,,
35.53333333,1695.9922,,,,,
35.55,1686.217,,,,,
35.56666667,1705.7674,,,,,
35.58333333,1754.6432,,,,,
35.6,1818.1818,,,,,
35.61666667,1911.0459,,,,,
35.63333333,2018.5728,,,,,
35.65,2130.9873,,,,,
35.66666667,2214.0762,,,,,
35.68333333,2262.9521,,,,,
35.7,2316.7155,,,,,
35.71666667,2404.6921,,,,,
35.73333333,2531.7693,,,,,
35.75,2649.0714,,,,,
35.76666667,2683.2845,,,,,
35.78333333,2551.3196,,,,,
35.8,2238.5142,,,,,
35.81666667,1808.4066,,,,,
35.83333333,1348.9736,,,,,
35.85,957.9668,,,,,
35.86666667,664.7116,,,,,
35.88333333,464.3206,,,,,
35.9,332.3558,,,,,
35.91666667,254.1544,,,,,
35.93333333,200.391,,,,,
35.95,171.0655,,,,,
35.96666667,151.5152,,,,,
35.98333333,131.9648,,,,,
36,122.1896,,,,,
36.01666667,117.3021,,,,,
36.03333333,117.3021,,,,,
36.05,127.0772,,,,,
36.06666667,141.74,,,,,
36.08333333,161.2903,,,,,
36.1,215.0538,,,,,
36.11666667,254.1544,,,,,
36.13333333,273.7048,,,,,
36.15,254.1544,,,,,
36.16666667,219.9413,,,,,
36.18333333,195.5034,,,,,
36.2,200.391,,,,,
36.21666667,229.7165,,,,,
36.23333333,288.3675,,,,,
36.25,371.4565,,,,,
36.26666667,474.0958,,,,,
36.28333333,620.7234,,,,,
36.3,772.2385,,,,,
36.31666667,957.9668,,,,,
36.33333333,1168.1329,,,,,
36.35,1378.2991,,,,,
36.36666667,1549.3646,,,,,
36.38333333,1676.4418,,,,,
36.4,1759.5308,,,,,
36.41666667,1857.2825,,,,,
36.43333333,1984.3597,,,,,
36.45,2135.8749,,,,,
36.46666667,2316.7155,,,,,
36.48333333,2478.0059,,,,,
36.5,2600.1955,,,,,
36.51666667,2693.0596,,,,,
36.53333333,2805.4741,,,,,
36.55,2917.8886,,,,,
36.56666667,3049.8534,,,,,
36.58333333,3181.8182,,,,,
36.6,3299.1202,,,,,
36.61666667,3411.5347,,,,,
36.63333333,3533.7243,,,,,
36.65,3641.2512,,,,,
36.66666667,3660.8016,,,,,
36.68333333,3533.7243,,,,,
36.7,3250.2444,,,,,
36.71666667,2864.1251,,,,,
36.73333333,2438.9052,,,,,
36.75,2003.9101,,,,,
36.76666667,1588.4653,,,,,
36.78333333,1221.8964,,,,,
36.8,938.4164,,,,,
36.81666667,762.4633,,,,,
36.83333333,684.262,,,,,
36.85,674.4868,,,,,
36.86666667,694.0371,,,,,
36.88333333,718.4751,,,,,
36.9,777.1261,,,,,
36.91666667,855.3275,,,,,
36.93333333,953.0792,,,,,
36.95,1036.1681,,,,,
36.96666667,1089.9316,,,,,
36.98333333,1148.5826,,,,,
37,1207.2336,,,,,
37.01666667,1251.2219,,,,,
37.03333333,1231.6716,,,,,
37.05,1182.7957,,,,,
37.06666667,1163.2454,,,,,
37.08333333,1231.6716,,,,,
37.1,1373.4115,,,,,
37.11666667,1534.7019,,,,,
37.13333333,1656.8915,,,,,
37.15,1735.0929,,,,,
37.16666667,1783.9687,,,,,
37.18333333,1847.5073,,,,,
37.2,1950.1466,,,,,
37.21666667,2067.4487,,,,,
37.23333333,2140.7625,,,,,
37.25,2170.088,,,,,
37.26666667,2184.7507,,,,,
37.28333333,2243.4018,,,,,
37.3,2350.9286,,,,,
37.31666667,2478.0059,,,,,
37.33333333,2590.4203,,,,,
37.35,2663.7341,,,,,
37.36666667,2697.9472,,,,,
37.38333333,2751.7107,,,,,
37.4,2825.0244,,,,,
37.41666667,2869.0127,,,,,
37.43333333,2834.7996,,,,,
37.45,2702.8348,,,,,
37.46666667,2473.1183,,,,,
37.48333333,2189.6383,,,,,
37.5,1906.1584,,,,,
37.51666667,1578.6901,,,,,
37.53333333,1241.4467,,,,,
37.55,938.4164,,,,,
37.56666667,708.6999,,,,,
37.58333333,552.2972,,,,,
37.6,449.6579,,,,,
37.61666667,371.4565,,,,,
37.63333333,312.8055,,,,,
37.65,283.48,,,,,
37.66666667,293.2551,,,,,
37.68333333,351.9062,,,,,
37.7,425.2199,,,,,
37.71666667,493.6461,,,,,
37.73333333,532.7468,,,,,
37.75,566.9599,,,,,
37.76666667,596.2854,,,,,
37.78333333,606.0606,,,,,
37.8,625.6109,,,,,
37.81666667,640.2737,,,,,
37.83333333,674.4868,,,,,
37.85,718.4751,,,,,
37.86666667,796.6764,,,,,
37.88333333,904.2033,,,,,
37.9,1036.1681,,,,,
37.91666667,1153.4702,,,,,
37.93333333,1246.3343,,,,,
37.95,1304.9853,,,,,
37.96666667,1348.9736,,,,,
37.98333333,1397.8495,,,,,
38,1446.7253,,,,,
38.01666667,1510.2639,,,,,
38.03333333,1588.4653,,,,,
38.05,1661.7791,,,,,
38.06666667,1754.6432,,,,,
38.08333333,1842.6197,,,,,
38.1,1930.5963,,,,,
38.11666667,1969.697,,,,,
38.13333333,1989.2473,,,,,
38.15,2008.7977,,,,,
38.16666667,2023.4604,,,,,
38.18333333,2028.348,,,,,
38.2,1974.5846,,,,,
38.21666667,1818.1818,,,,,
38.23333333,1559.1398,,,,,
38.25,1300.0978,,,,,
38.26666667,1055.7185,,,,,
38.28333333,830.8895,,,,,
38.3,625.6109,,,,,
38.31666667,449.6579,,,,,
38.33333333,327.4682,,,,,
38.35,249.2669,,,,,
38.36666667,200.391,,,,,
38.38333333,166.1779,,,,,
38.4,141.74,,,,,
38.41666667,127.0772,,,,,
38.43333333,122.1896,,,,,
38.45,117.3021,,,,,
38.46666667,107.5269,,,,,
38.48333333,107.5269,,,,,
38.5,102.6393,,,,,
38.51666667,107.5269,,,,,
38.53333333,102.6393,,,,,
38.55,97.7517,,,,,
38.56666667,102.6393,,,,,
38.58333333,97.7517,,,,,
38.6,102.6393,,,,,
38.61666667,102.6393,,,,,
38.63333333,97.7517,,,,,
38.65,102.6393,,,,,
38.66666667,102.6393,,,,,
38.68333333,102.6393,,,,,
38.7,112.4145,,,,,
38.71666667,146.6276,,,,,
38.73333333,205.2786,,,,,
38.75,278.5924,,,,,
38.76666667,361.6813,,,,,
38.78333333,483.871,,,,,
38.8,645.1613,,,,,
38.81666667,850.4399,,,,,
38.83333333,1050.8309,,,,,
38.85,1207.2336,,,,,
38.86666667,1363.6364,,,,,
38.88333333,1564.0274,,,,,
38.9,1818.1818,,,,,
38.91666667,2096.7742,,,,,
38.93333333,2341.1535,,,,,
38.95,2517.1065,,,,,
38.96666667,2605.0831,,,,,
38.98333333,2600.1955,,,,,
39,2473.1183,,,,,
39.01666667,2218.9638,,,,,
39.03333333,1876.8328,,,,,
39.05,1520.0391,,,,,
39.06666667,1207.2336,,,,,
39.08333333,967.7419,,,,,
39.1,801.564,,,,,
39.11666667,694.0371,,,,,
39.13333333,586.5103,,,,,
39.15,513.1965,,,,,
39.16666667,483.871,,,,,
39.18333333,527.8592,,,,,
39.2,645.1613,,,,,
39.21666667,791.7889,,,,,
39.23333333,938.4164,,,,,
39.25,1065.4936,,,,,
39.26666667,1148.5826,,,,,
39.28333333,1202.346,,,,,
39.3,1256.1095,,,,,
39.31666667,1334.3109,,,,,
39.33333333,1441.8377,,,,,
39.35,1539.5894,,,,,
39.36666667,1593.3529,,,,,
39.38333333,1622.6784,,,,,
39.4,1666.6667,,,,,
39.41666667,1769.306,,,,,
39.43333333,1935.4839,,,,,
39.45,2106.5494,,,,,
39.46666667,2277.6149,,,,,
39.48333333,2419.3548,,,,,
39.5,2536.6569,,,,,
39.51666667,2683.2845,,,,,
39.53333333,2869.0127,,,,,
39.55,3064.5161,,,,,
39.56666667,3220.9189,,,,,
39.58333333,3313.783,,,,,
39.6,3352.8837,,,,,
39.61666667,3426.1975,,,,,
39.63333333,3538.6119,,,,,
39.65,3665.6891,,,,,
39.66666667,3763.4409,,,,,
39.68333333,3841.6422,,,,,
39.7,3944.2815,,,,,
39.71666667,4056.696,,,,,
39.73333333,4169.1105,,,,,
39.75,4266.8622,,,,,
39.76666667,4335.2884,,,,,
39.78333333,4359.7263,,,,,
39.8,4389.0518,,,,,
39.81666667,4389.0518,,,,,
39.83333333,4315.738,,,,,
39.85,4144.6725,,,,,
39.86666667,3846.5298,,,,,
39.88333333,3445.7478,,,,,
39.9,3010.7527,,,,,
39.91666667,2590.4203,,,,,
39.93333333,2174.9756,,,,,
39.95,1827.957,,,,,
39.96666667,1568.915,,,,,
39.98333333,1368.5239,,,,,
40,1192.5709,,,,,
40.01666667,997.0674,,,,,
40.03333333,821.1144,,,,,
40.05,747.8006,,,,,
40.06666667,796.6764,,,,,
40.08333333,894.4282,,,,,
40.1,923.7537,,,,,
40.11666667,899.3157,,,,,
40.13333333,860.2151,,,,,
40.15,860.2151,,,,,
40.16666667,923.7537,,,,,
40.18333333,1011.7302,,,,,
40.2,1070.3812,,,,,
40.21666667,1104.5943,,,,,
40.23333333,1143.695,,,,,
40.25,1231.6716,,,,,
40.26666667,1363.6364,,,,,
40.28333333,1500.4888,,,,,
40.3,1588.4653,,,,,
40.31666667,1642.2287,,,,,
40.33333333,1715.5425,,,,,
40.35,1788.8563,,,,,
40.36666667,1876.8328,,,,,
40.38333333,1974.5846,,,,,
40.4,2067.4487,,,,,
40.41666667,2170.088,,,,,
40.43333333,2248.2893,,,,,
40.45,2316.7155,,,,,
40.46666667,2375.3666,,,,,
40.48333333,2438.9052,,,,,
40.5,2531.7693,,,,,
40.51666667,2609.9707,,,,,
40.53333333,2653.9589,,,,,
40.55,2609.9707,,,,,
40.56666667,2448.6804,,,,,
40.58333333,2174.9756,,,,,
40.6,1862.1701,,,,,
40.61666667,1564.0274,,,,,
40.63333333,1290.3226,,,,,
40.65,1041.0557,,,,,
40.66666667,791.7889,,,,,
40.68333333,571.8475,,,,,
40.7,405.6696,,,,,
40.71666667,303.0303,,,,,
40.73333333,234.6041,,,,,
40.75,215.0538,,,,,
40.76666667,219.9413,,,,,
40.78333333,224.8289,,,,,
40.8,234.6041,,,,,
40.81666667,273.7048,,,,,
40.83333333,347.0186,,,,,
40.85,430.1075,,,,,
40.86666667,513.1965,,,,,
40.88333333,586.5103,,,,,
40.9,606.0606,,,,,
40.91666667,610.9482,,,,,
40.93333333,601.173,,,,,
40.95,615.8358,,,,,
40.96666667,640.2737,,,,,
40.98333333,650.0489,,,,,
41,689.1496,,,,,
41.01666667,723.3627,,,,,
41.03333333,772.2385,,,,,
41.05,821.1144,,,,,
41.06666667,889.5406,,,,,
41.08333333,967.7419,,,,,
41.1,1036.1681,,,,,
41.11666667,1099.7067,,,,,
41.13333333,1138.8074,,,,,
41.15,1197.4585,,,,,
41.16666667,1309.8729,,,,,
41.18333333,1456.5005,,,,,
41.2,1612.9032,,,,,
41.21666667,1739.9804,,,,,
41.23333333,1842.6197,,,,,
41.25,1935.4839,,,,,
41.26666667,2003.9101,,,,,
41.28333333,2067.4487,,,,,
41.3,2130.9873,,,,,
41.31666667,2170.088,,,,,
41.33333333,2155.4252,,,,,
41.35,2033.2356,,,,,
41.36666667,1788.8563,,,,,
41.38333333,1451.6129,,,,,
41.4,1075.2688,,,,,
41.41666667,747.8006,,,,,
41.43333333,518.0841,,,,,
41.45,371.4565,,,,,
41.46666667,273.7048,,,,,
41.48333333,215.0538,,,,,
41.5,171.0655,,,,,
41.51666667,146.6276,,,,,
41.53333333,131.9648,,,,,
41.55,117.3021,,,,,
41.56666667,117.3021,,,,,
41.58333333,107.5269,,,,,
41.6,107.5269,,,,,
41.61666667,102.6393,,,,,
41.63333333,107.5269,,,,,
41.65,102.6393,,,,,
41.66666667,97.7517,,,,,
41.68333333,102.6393,,,,,
41.7,102.6393,,,,,
41.71666667,102.6393,,,,,
41.73333333,102.6393,,,,,
41.75,97.7517,,,,,
41.76666667,97.7517,,,,,
41.78333333,102.6393,,,,,
41.8,107.5269,,,,,
41.81666667,136.8524,,,,,
41.83333333,166.1779,,,,,
41.85,205.2786,,,,,
41.86666667,254.1544,,,,,
41.88333333,312.8055,,,,,
41.9,381.2317,,,,,
41.91666667,474.0958,,,,,
41.93333333,571.8475,,,,,
41.95,669.5992,,,,,
41.96666667,767.3509,,,,,
41.98333333,889.5406,,,,,
42,1011.7302,,,,,
42.01666667,1109.4819,,,,,
42.03333333,1197.4585,,,,,
42.05,1300.0978,,,,,
42.06666667,1402.737,,,,,
42.08333333,1520.0391,,,,,
42.1,1617.7908,,,,,
42.11666667,1671.5543,,,,,
42.13333333,1695.9922,,,,,
42.15,1749.7556,,,,,
42.16666667,1832.8446,,,,,
42.18333333,1901.2708,,,,,
42.2,1852.3949,,,,,
42.21666667,1612.9032,,,,,
42.23333333,1246.3343,,,,,
42.25,869.9902,,,,,
42.26666667,596.2854,,,,,
42.28333333,420.3324,,,,,
